"CAMPINAS DO SUL";"2011-03";"Entorpecentes - Posse";"1"
"CAMPINAS DO SUL";"2011-03";"Furtos";"2"
"CAMPINAS DO SUL";"2011-04";"Furtos";"1"
"CAMPINAS DO SUL";"2011-05";"Furtos";"2"
"CAMPINAS DO SUL";"2011-06";"Estelionato";"1"
"CAMPINAS DO SUL";"2011-06";"Furtos";"4"
"CAMPINAS DO SUL";"2011-06";"Roubos";"1"
"CAMPO BOM";"2011-01";"Delitos relacionados a armas e muniçoes";"3"
"CAMPO BOM";"2011-01";"Entorpecentes - Posse";"4"
"CAMPO BOM";"2011-01";"Entorpecentes - Tráfico";"1"
"CAMPO BOM";"2011-01";"Estelionato";"5"
"CAMPO BOM";"2011-01";"Furto de veículo";"11"
"CAMPO BOM";"2011-01";"Furtos";"69"
"CAMPO BOM";"2011-01";"Roubo de veículo";"4"
"CAMPO BOM";"2011-01";"Roubos";"30"
"CAMPO BOM";"2011-02";"Delitos relacionados a armas e muniçoes";"2"
"CAMPO BOM";"2011-02";"Entorpecentes - Posse";"6"
"CAMPO BOM";"2011-02";"Entorpecentes - Tráfico";"1"
"CAMPO BOM";"2011-02";"Estelionato";"8"
"CAMPO BOM";"2011-02";"Furto de veículo";"13"
"CAMPO BOM";"2011-02";"Furtos";"75"
"CAMPO BOM";"2011-02";"Roubo de veículo";"3"
"CAMPO BOM";"2011-02";"Roubos";"17"
"CAMPO BOM";"2011-03";"Delitos relacionados a armas e muniçoes";"3"
"CAMPO BOM";"2011-03";"Entorpecentes - Posse";"14"
"CAMPO BOM";"2011-03";"Entorpecentes - Tráfico";"3"
"CAMPO BOM";"2011-03";"Estelionato";"8"
"CAMPO BOM";"2011-03";"Furto de veículo";"17"
"CAMPO BOM";"2011-03";"Furtos";"77"
"CAMPO BOM";"2011-03";"Roubo de veículo";"15"
"CAMPO BOM";"2011-03";"Roubos";"25"
"CAMPO BOM";"2011-04";"Delitos relacionados a armas e muniçoes";"3"
"CAMPO BOM";"2011-04";"Entorpecentes - Posse";"20"
"CAMPO BOM";"2011-04";"Entorpecentes - Tráfico";"3"
"CAMPO BOM";"2011-04";"Estelionato";"6"
"CAMPO BOM";"2011-04";"Furto de veículo";"24"
"CAMPO BOM";"2011-04";"Furtos";"71"
"CAMPO BOM";"2011-04";"Latrocínio";"1"
"CAMPO BOM";"2011-04";"Roubo de veículo";"13"
"CAMPO BOM";"2011-04";"Roubos";"36"
"CAMPO BOM";"2011-05";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO BOM";"2011-05";"Entorpecentes - Posse";"20"
"CAMPO BOM";"2011-05";"Estelionato";"5"
"CAMPO BOM";"2011-05";"Furto de veículo";"31"
"CAMPO BOM";"2011-05";"Furtos";"94"
"CAMPO BOM";"2011-05";"Homicidio";"1"
"CAMPO BOM";"2011-05";"Roubo de veículo";"11"
"CAMPO BOM";"2011-05";"Roubos";"28"
"CAMPO BOM";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO BOM";"2011-06";"Delitos relacionados à corrupçao";"1"
"CAMPO BOM";"2011-06";"Entorpecentes - Posse";"13"
"CAMPO BOM";"2011-06";"Entorpecentes - Tráfico";"4"
"CAMPO BOM";"2011-06";"Estelionato";"2"
"CAMPO BOM";"2011-06";"Extorsão";"1"
"CAMPO BOM";"2011-06";"Furto de veículo";"21"
"CAMPO BOM";"2011-06";"Furtos";"74"
"CAMPO BOM";"2011-06";"Roubo de veículo";"11"
"CAMPO BOM";"2011-06";"Roubos";"27"
"CAMPO NOVO";"2011-01";"Estelionato";"1"
"CAMPO NOVO";"2011-01";"Furtos";"10"
"CAMPO NOVO";"2011-02";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO NOVO";"2011-02";"Furtos";"5"
"CAMPO NOVO";"2011-03";"Delitos relacionados a armas e muniçoes";"4"
"CAMPO NOVO";"2011-03";"Furto de veículo";"1"
"CAMPO NOVO";"2011-03";"Furtos";"4"
"CAMPO NOVO";"2011-04";"Furto de veículo";"1"
"CAMPO NOVO";"2011-04";"Furtos";"6"
"CAMPO NOVO";"2011-04";"Roubos";"2"
"CAMPO NOVO";"2011-05";"Delitos relacionados a armas e muniçoes";"2"
"CAMPO NOVO";"2011-05";"Delitos relacionados à corrupçao";"1"
"CAMPO NOVO";"2011-05";"Entorpecentes - Tráfico";"1"
"CAMPO NOVO";"2011-05";"Furtos";"7"
"CAMPO NOVO";"2011-05";"Roubos";"1"
"CAMPO NOVO";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CAMPO NOVO";"2011-06";"Furtos";"4"
"CAMPOS BORGES";"2011-01";"Furtos";"1"
"CAMPOS BORGES";"2011-02";"Furto de veículo";"1"
"CAMPOS BORGES";"2011-02";"Furtos";"1"
"CAMPOS BORGES";"2011-03";"Delitos relacionados a armas e muniçoes";"1"
"CAMPOS BORGES";"2011-03";"Furto de veículo";"1"
"CAMPOS BORGES";"2011-03";"Furtos";"1"
"CAMPOS BORGES";"2011-04";"Delitos relacionados a armas e muniçoes";"1"
"CAMPOS BORGES";"2011-04";"Furtos";"1"
"CAMPOS BORGES";"2011-05";"Furtos";"1"
"CAMPOS BORGES";"2011-06";"Furto de veículo";"2"
"CAMPOS BORGES";"2011-06";"Furtos";"1"
"CANDELARIA";"2011-01";"Delitos relacionados a armas e muniçoes";"3"
"CANDELARIA";"2011-01";"Entorpecentes - Posse";"1"
"CANDELARIA";"2011-01";"Estelionato";"3"
"CANDELARIA";"2011-01";"Extorsão";"1"
"CANDELARIA";"2011-01";"Furtos";"29"
"CANDELARIA";"2011-01";"Homicidio";"1"
"CANDELARIA";"2011-01";"Roubos";"3"
"CANDELARIA";"2011-02";"Delitos relacionados a armas e muniçoes";"4"
"CANDELARIA";"2011-02";"Estelionato";"2"
"CANDELARIA";"2011-02";"Furto de veículo";"4"
"CANDELARIA";"2011-02";"Furtos";"33"
"CANDELARIA";"2011-02";"Homicidio";"1"
"CANDELARIA";"2011-02";"Roubos";"1"
"CANDELARIA";"2011-03";"Delitos relacionados a armas e muniçoes";"2"
"CANDELARIA";"2011-03";"Entorpecentes - Tráfico";"2"
"CANDELARIA";"2011-03";"Furto de veículo";"5"
"CANDELARIA";"2011-03";"Furtos";"19"
"CANDELARIA";"2011-03";"Roubo de veículo";"1"
"CANDELARIA";"2011-03";"Roubos";"9"
"CANDELARIA";"2011-04";"Delitos relacionados a armas e muniçoes";"1"
"CANDELARIA";"2011-04";"Entorpecentes - Posse";"1"
"CANDELARIA";"2011-04";"Entorpecentes - Tráfico";"1"
"CANDELARIA";"2011-04";"Estelionato";"3"
"CANDELARIA";"2011-04";"Furto de veículo";"2"
"CANDELARIA";"2011-04";"Furtos";"25"
"CANDELARIA";"2011-04";"Latrocínio";"1"
"CANDELARIA";"2011-04";"Roubo de veículo";"1"
"CANDELARIA";"2011-04";"Roubos";"2"
"CANDELARIA";"2011-05";"Entorpecentes - Posse";"1"
"CANDELARIA";"2011-05";"Entorpecentes - Tráfico";"1"
"CANDELARIA";"2011-05";"Estelionato";"3"
"CANDELARIA";"2011-05";"Furto de veículo";"1"
"CANDELARIA";"2011-05";"Furtos";"21"
"CANDELARIA";"2011-05";"Roubos";"6"
"CANDELARIA";"2011-06";"Delitos relacionados a armas e muniçoes";"4"
"CANDELARIA";"2011-06";"Entorpecentes - Posse";"1"
"CANDELARIA";"2011-06";"Estelionato";"1"
"CANDELARIA";"2011-06";"Furto de veículo";"5"
"CANDELARIA";"2011-06";"Furtos";"19"
"CANDELARIA";"2011-06";"Roubos";"3"
"CANDIDO GODOI";"2011-01";"Furtos";"2"
"CANDIDO GODOI";"2011-03";"Furtos";"1"
"CANDIDO GODOI";"2011-04";"Furtos";"1"
"CANDIDO GODOI";"2011-05";"Furtos";"1"
"CANDIDO GODOI";"2011-06";"Furtos";"1"
"CANDIOTA";"2011-01";"Delitos relacionados a armas e muniçoes";"1"
"CANDIOTA";"2011-01";"Furto de veículo";"1"
"CANDIOTA";"2011-01";"Furtos";"15"
"CANDIOTA";"2011-01";"Roubos";"1"
"CANDIOTA";"2011-02";"Delitos relacionados a armas e muniçoes";"1"
"CANDIOTA";"2011-02";"Estelionato";"3"
"CANDIOTA";"2011-02";"Furtos";"16"
"CANDIOTA";"2011-03";"Furtos";"24"
"CANDIOTA";"2011-03";"Roubos";"1"
"CANDIOTA";"2011-04";"Delitos relacionados a armas e muniçoes";"1"
"CANDIOTA";"2011-04";"Furtos";"21"
"CANDIOTA";"2011-05";"Delitos relacionados a armas e muniçoes";"1"
"CANDIOTA";"2011-05";"Furtos";"20"
"CANDIOTA";"2011-05";"Homicidio";"1"
"CANDIOTA";"2011-06";"Furtos";"12"
"CANELA";"2011-01";"Delitos relacionados a armas e muniçoes";"2"
"CANELA";"2011-01";"Delitos relacionados à corrupçao";"1"
"CANELA";"2011-01";"Entorpecentes - Posse";"4"
"CANELA";"2011-01";"Entorpecentes - Tráfico";"1"
"CANELA";"2011-01";"Estelionato";"4"
"CANELA";"2011-01";"Furtos";"77"
"CANELA";"2011-01";"Homicidio";"1"
"CANELA";"2011-01";"Roubos";"2"
"CANELA";"2011-02";"Delitos relacionados a armas e muniçoes";"1"
"CANELA";"2011-02";"Entorpecentes - Posse";"8"
"CANELA";"2011-02";"Entorpecentes - Tráfico";"8"
"CANELA";"2011-02";"Estelionato";"2"
"CANELA";"2011-02";"Furtos";"46"
"CANELA";"2011-02";"Homicidio";"2"
"CANELA";"2011-02";"Roubos";"2"
"CANELA";"2011-03";"Entorpecentes - Posse";"7"
"CANELA";"2011-03";"Entorpecentes - Tráfico";"8"
"CANELA";"2011-03";"Estelionato";"5"
"CANELA";"2011-03";"Furto de veículo";"2"
"CANELA";"2011-03";"Furtos";"44"
"CANELA";"2011-03";"Roubos";"9"
"CANELA";"2011-04";"Entorpecentes - Posse";"6"
"CANELA";"2011-04";"Entorpecentes - Tráfico";"2"
"CANELA";"2011-04";"Estelionato";"2"
"CANELA";"2011-04";"Furtos";"45"
"CANELA";"2011-04";"Roubos";"1"
"CANELA";"2011-05";"Delitos relacionados a armas e muniçoes";"1"
"CANELA";"2011-05";"Entorpecentes - Posse";"6"
"CANELA";"2011-05";"Entorpecentes - Tráfico";"4"
"CANELA";"2011-05";"Estelionato";"3"
"CANELA";"2011-05";"Extorsão";"1"
"CANELA";"2011-05";"Furto de veículo";"2"
"CANELA";"2011-05";"Furtos";"65"
"CANELA";"2011-05";"Roubos";"5"
"CANELA";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CANELA";"2011-06";"Entorpecentes - Posse";"5"
"CANELA";"2011-06";"Entorpecentes - Tráfico";"3"
"CANELA";"2011-06";"Estelionato";"3"
"CANELA";"2011-06";"Furto de veículo";"3"
"CANELA";"2011-06";"Furtos";"88"
"CANELA";"2011-06";"Homicidio";"1"
"CANELA";"2011-06";"Roubos";"5"
"CANGUCU";"2011-01";"Delitos relacionados a armas e muniçoes";"5"
"CANGUCU";"2011-01";"Entorpecentes - Tráfico";"2"
"CANGUCU";"2011-01";"Furto de veículo";"3"
"CANGUCU";"2011-01";"Furtos";"56"
"CANGUCU";"2011-01";"Roubos";"2"
"CANGUCU";"2011-02";"Delitos relacionados a armas e muniçoes";"2"
"CANGUCU";"2011-02";"Entorpecentes - Posse";"1"
"CANGUCU";"2011-02";"Entorpecentes - Tráfico";"2"
"CANGUCU";"2011-02";"Furto de veículo";"1"
"CANGUCU";"2011-02";"Furtos";"27"
"CANGUCU";"2011-02";"Roubos";"2"
"CANGUCU";"2011-03";"Delitos relacionados a armas e muniçoes";"4"
"CANGUCU";"2011-03";"Entorpecentes - Posse";"3"
"CANGUCU";"2011-03";"Entorpecentes - Tráfico";"2"
"CANGUCU";"2011-03";"Estelionato";"1"
"CANGUCU";"2011-03";"Extorsão";"2"
"CANGUCU";"2011-03";"Furto de veículo";"3"
"CANGUCU";"2011-03";"Furtos";"48"
"CANGUCU";"2011-03";"Roubos";"3"
"CANGUCU";"2011-04";"Delitos relacionados a armas e muniçoes";"3"
"CANGUCU";"2011-04";"Entorpecentes - Posse";"1"
"CANGUCU";"2011-04";"Entorpecentes - Tráfico";"1"
"CANGUCU";"2011-04";"Estelionato";"2"
"CANGUCU";"2011-04";"Extorsão";"1"
"CANGUCU";"2011-04";"Furto de veículo";"5"
"CANGUCU";"2011-04";"Furtos";"35"
"CANGUCU";"2011-04";"Homicidio";"1"
"CANGUCU";"2011-04";"Roubos";"4"
"CANGUCU";"2011-05";"Delitos relacionados a armas e muniçoes";"3"
"CANGUCU";"2011-05";"Delitos relacionados à corrupçao";"1"
"CANGUCU";"2011-05";"Entorpecentes - Posse";"4"
"CANGUCU";"2011-05";"Estelionato";"3"
"CANGUCU";"2011-05";"Furto de veículo";"1"
"CANGUCU";"2011-05";"Furtos";"39"
"CANGUCU";"2011-05";"Roubos";"2"
"CANGUCU";"2011-06";"Entorpecentes - Posse";"2"
"CANGUCU";"2011-06";"Estelionato";"2"
"CANGUCU";"2011-06";"Furto de veículo";"4"
"CANGUCU";"2011-06";"Furtos";"18"
"CANGUCU";"2011-06";"Homicidio";"1"
"CANGUCU";"2011-06";"Roubos";"2"
"CANOAS";"2011-01";"Delitos relacionados a armas e muniçoes";"9"
"CANOAS";"2011-01";"Entorpecentes - Posse";"66"
"CANOAS";"2011-01";"Entorpecentes - Tráfico";"25"
"CANOAS";"2011-01";"Estelionato";"51"
"CANOAS";"2011-01";"Extorsão";"2"
"CANOAS";"2011-01";"Furto de veículo";"51"
"CANOAS";"2011-01";"Furtos";"392"
"CANOAS";"2011-01";"Homicidio";"8"
"CANOAS";"2011-01";"Roubo de veículo";"60"
"CANOAS";"2011-01";"Roubos";"174"
"CANOAS";"2011-02";"Delitos relacionados a armas e muniçoes";"8"
"CANOAS";"2011-02";"Entorpecentes - Posse";"44"
"CANOAS";"2011-02";"Entorpecentes - Tráfico";"20"
"CANOAS";"2011-02";"Estelionato";"50"
"CANOAS";"2011-02";"Furto de veículo";"51"
"CANOAS";"2011-02";"Furtos";"378"
"CANOAS";"2011-02";"Homicidio";"8"
"CANOAS";"2011-02";"Roubo de veículo";"53"
"CANOAS";"2011-02";"Roubos";"142"
"CANOAS";"2011-03";"Delitos relacionados a armas e muniçoes";"17"
"CANOAS";"2011-03";"Entorpecentes - Posse";"66"
"CANOAS";"2011-03";"Entorpecentes - Tráfico";"29"
"CANOAS";"2011-03";"Estelionato";"49"
"CANOAS";"2011-03";"Furto de veículo";"53"
"CANOAS";"2011-03";"Furtos";"468"
"CANOAS";"2011-03";"Homicidio";"7"
"CANOAS";"2011-03";"Roubo de veículo";"68"
"CANOAS";"2011-03";"Roubos";"199"
"CANOAS";"2011-04";"Delitos relacionados a armas e muniçoes";"20"
"CANOAS";"2011-04";"Entorpecentes - Posse";"113"
"CANOAS";"2011-04";"Entorpecentes - Tráfico";"23"
"CANOAS";"2011-04";"Estelionato";"49"
"CANOAS";"2011-04";"Furto de veículo";"50"
"CANOAS";"2011-04";"Furtos";"462"
"CANOAS";"2011-04";"Homicidio";"7"
"CANOAS";"2011-04";"Roubo de veículo";"80"
"CANOAS";"2011-04";"Roubos";"152"
"CANOAS";"2011-05";"Delitos relacionados a armas e muniçoes";"19"
"CANOAS";"2011-05";"Entorpecentes - Posse";"111"
"CANOAS";"2011-05";"Entorpecentes - Tráfico";"33"
"CANOAS";"2011-05";"Estelionato";"56"
"CANOAS";"2011-05";"Furto de veículo";"60"
"CANOAS";"2011-05";"Furtos";"501"
"CANOAS";"2011-05";"Homicidio";"5"
"CANOAS";"2011-05";"Roubo de veículo";"73"
"CANOAS";"2011-05";"Roubos";"180"
"CANOAS";"2011-06";"Delitos relacionados a armas e muniçoes";"17"
"CANOAS";"2011-06";"Delitos relacionados à corrupçao";"1"
"CANOAS";"2011-06";"Entorpecentes - Posse";"123"
"CANOAS";"2011-06";"Entorpecentes - Tráfico";"29"
"CANOAS";"2011-06";"Estelionato";"37"
"CANOAS";"2011-06";"Extorsão";"1"
"CANOAS";"2011-06";"Furto de veículo";"58"
"CANOAS";"2011-06";"Furtos";"435"
"CANOAS";"2011-06";"Homicidio";"4"
"CANOAS";"2011-06";"Roubo de veículo";"74"
"CANOAS";"2011-06";"Roubos";"192"
"CANUDOS DO VALE";"2011-03";"Furtos";"2"
"CANUDOS DO VALE";"2011-04";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO BONITO DO SUL";"2011-01";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO BONITO DO SUL";"2011-01";"Furtos";"6"
"CAPAO BONITO DO SUL";"2011-03";"Furtos";"5"
"CAPAO BONITO DO SUL";"2011-04";"Furtos";"3"
"CAPAO BONITO DO SUL";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO BONITO DO SUL";"2011-06";"Furtos";"1"
"CAPAO DA CANOA";"2011-01";"Delitos relacionados a armas e muniçoes";"2"
"CAPAO DA CANOA";"2011-01";"Delitos relacionados à corrupçao";"1"
"CAPAO DA CANOA";"2011-01";"Entorpecentes - Posse";"31"
"CAPAO DA CANOA";"2011-01";"Entorpecentes - Tráfico";"19"
"CAPAO DA CANOA";"2011-01";"Estelionato";"13"
"CAPAO DA CANOA";"2011-01";"Extorsão";"1"
"CAPAO DA CANOA";"2011-01";"Furto de veículo";"8"
"CAPAO DA CANOA";"2011-01";"Furtos";"216"
"CAPAO DA CANOA";"2011-01";"Homicidio";"2"
"CAPAO DA CANOA";"2011-01";"Roubo de veículo";"1"
"CAPAO DA CANOA";"2011-01";"Roubos";"18"
"CAPAO DA CANOA";"2011-02";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO DA CANOA";"2011-02";"Entorpecentes - Posse";"26"
"CAPAO DA CANOA";"2011-02";"Entorpecentes - Tráfico";"12"
"CAPAO DA CANOA";"2011-02";"Estelionato";"14"
"CAPAO DA CANOA";"2011-02";"Furto de veículo";"9"
"CAPAO DA CANOA";"2011-02";"Furtos";"191"
"CAPAO DA CANOA";"2011-02";"Homicidio";"1"
"CAPAO DA CANOA";"2011-02";"Roubo de veículo";"2"
"CAPAO DA CANOA";"2011-02";"Roubos";"14"
"CAPAO DA CANOA";"2011-03";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO DA CANOA";"2011-03";"Delitos relacionados à corrupçao";"1"
"CAPAO DA CANOA";"2011-03";"Entorpecentes - Posse";"8"
"CAPAO DA CANOA";"2011-03";"Entorpecentes - Tráfico";"7"
"CAPAO DA CANOA";"2011-03";"Estelionato";"15"
"CAPAO DA CANOA";"2011-03";"Extorsão";"1"
"CAPAO DA CANOA";"2011-03";"Furto de veículo";"7"
"CAPAO DA CANOA";"2011-03";"Furtos";"102"
"CAPAO DA CANOA";"2011-03";"Homicidio";"3"
"CAPAO DA CANOA";"2011-03";"Roubo de veículo";"3"
"CAPAO DA CANOA";"2011-03";"Roubos";"27"
"CAPAO DA CANOA";"2011-04";"Entorpecentes - Posse";"5"
"CAPAO DA CANOA";"2011-04";"Entorpecentes - Tráfico";"6"
"CAPAO DA CANOA";"2011-04";"Estelionato";"8"
"CAPAO DA CANOA";"2011-04";"Extorsão mediante sequestro";"1"
"CAPAO DA CANOA";"2011-04";"Furto de veículo";"15"
"CAPAO DA CANOA";"2011-04";"Furtos";"114"
"CAPAO DA CANOA";"2011-04";"Homicidio";"1"
"CAPAO DA CANOA";"2011-04";"Roubo de veículo";"2"
"CAPAO DA CANOA";"2011-04";"Roubos";"32"
"CAPAO DA CANOA";"2011-05";"Delitos relacionados a armas e muniçoes";"2"
"CAPAO DA CANOA";"2011-05";"Entorpecentes - Posse";"3"
"CAPAO DA CANOA";"2011-05";"Entorpecentes - Tráfico";"3"
"CAPAO DA CANOA";"2011-05";"Estelionato";"5"
"CAPAO DA CANOA";"2011-05";"Furto de veículo";"22"
"CAPAO DA CANOA";"2011-05";"Furtos";"123"
"CAPAO DA CANOA";"2011-05";"Homicidio";"2"
"CAPAO DA CANOA";"2011-05";"Roubo de veículo";"2"
"CAPAO DA CANOA";"2011-05";"Roubos";"14"
"CAPAO DA CANOA";"2011-06";"Delitos relacionados a armas e muniçoes";"3"
"CAPAO DA CANOA";"2011-06";"Entorpecentes - Posse";"3"
"CAPAO DA CANOA";"2011-06";"Entorpecentes - Tráfico";"1"
"CAPAO DA CANOA";"2011-06";"Estelionato";"4"
"CAPAO DA CANOA";"2011-06";"Extorsão";"1"
"CAPAO DA CANOA";"2011-06";"Furto de veículo";"6"
"CAPAO DA CANOA";"2011-06";"Furtos";"75"
"CAPAO DA CANOA";"2011-06";"Homicidio";"3"
"CAPAO DA CANOA";"2011-06";"Roubo de veículo";"3"
"CAPAO DA CANOA";"2011-06";"Roubos";"17"
"CAPAO DO CIPO";"2011-01";"Furtos";"2"
"CAPAO DO CIPO";"2011-02";"Furtos";"6"
"CAPAO DO CIPO";"2011-03";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO DO CIPO";"2011-03";"Furtos";"3"
"CAPAO DO CIPO";"2011-04";"Furtos";"4"
"CAPAO DO CIPO";"2011-05";"Furtos";"2"
"CAPAO DO CIPO";"2011-06";"Furtos";"2"
"CAPAO DO LEAO";"2011-01";"Delitos relacionados a armas e muniçoes";"2"
"CAPAO DO LEAO";"2011-01";"Entorpecentes - Tráfico";"1"
"CAPAO DO LEAO";"2011-01";"Estelionato";"2"
"CAPAO DO LEAO";"2011-01";"Extorsão";"1"
"CAPAO DO LEAO";"2011-01";"Furtos";"21"
"CAPAO DO LEAO";"2011-01";"Roubo de veículo";"1"
"CAPAO DO LEAO";"2011-01";"Roubos";"1"
"CAPAO DO LEAO";"2011-02";"Entorpecentes - Posse";"1"
"CAPAO DO LEAO";"2011-02";"Estelionato";"1"
"CAPAO DO LEAO";"2011-02";"Furtos";"27"
"CAPAO DO LEAO";"2011-02";"Roubo de veículo";"1"
"CAPAO DO LEAO";"2011-02";"Roubos";"3"
"CAPAO DO LEAO";"2011-03";"Delitos relacionados a armas e muniçoes";"2"
"CAPAO DO LEAO";"2011-03";"Entorpecentes - Posse";"1"
"CAPAO DO LEAO";"2011-03";"Estelionato";"1"
"CAPAO DO LEAO";"2011-03";"Furtos";"21"
"CAPAO DO LEAO";"2011-03";"Roubos";"4"
"CAPAO DO LEAO";"2011-04";"Delitos relacionados a armas e muniçoes";"3"
"CAPAO DO LEAO";"2011-04";"Estelionato";"2"
"CAPAO DO LEAO";"2011-04";"Furtos";"25"
"CAPAO DO LEAO";"2011-04";"Roubo de veículo";"1"
"CAPAO DO LEAO";"2011-04";"Roubos";"1"
"CAPAO DO LEAO";"2011-05";"Delitos relacionados a armas e muniçoes";"1"
"CAPAO DO LEAO";"2011-05";"Furtos";"22"
"CAPAO DO LEAO";"2011-05";"Roubos";"2"
"CAPAO DO LEAO";"2011-06";"Furtos";"14"
"CAPAO DO LEAO";"2011-06";"Roubos";"2"
"CAPELA DE SANTANA";"2011-01";"Delitos relacionados a armas e muniçoes";"1"
"CAPELA DE SANTANA";"2011-01";"Entorpecentes - Posse";"2"
"CAPELA DE SANTANA";"2011-01";"Furtos";"13"
"CAPELA DE SANTANA";"2011-01";"Roubos";"3"
"CAPELA DE SANTANA";"2011-02";"Entorpecentes - Posse";"1"
"CAPELA DE SANTANA";"2011-02";"Entorpecentes - Tráfico";"2"
"CAPELA DE SANTANA";"2011-02";"Furtos";"8"
"CAPELA DE SANTANA";"2011-02";"Roubo de veículo";"1"
"CAPELA DE SANTANA";"2011-03";"Delitos relacionados a armas e muniçoes";"1"
"CAPELA DE SANTANA";"2011-03";"Entorpecentes - Posse";"2"
"CAPELA DE SANTANA";"2011-03";"Estelionato";"1"
"CAPELA DE SANTANA";"2011-03";"Furtos";"8"
"CAPELA DE SANTANA";"2011-04";"Entorpecentes - Posse";"2"
"CAPELA DE SANTANA";"2011-04";"Entorpecentes - Tráfico";"1"
"CAPELA DE SANTANA";"2011-04";"Furtos";"7"
"CAPELA DE SANTANA";"2011-04";"Roubo de veículo";"1"
"CAPELA DE SANTANA";"2011-04";"Roubos";"4"
"CAPELA DE SANTANA";"2011-05";"Entorpecentes - Posse";"2"
"CAPELA DE SANTANA";"2011-05";"Estelionato";"1"
"CAPELA DE SANTANA";"2011-05";"Furtos";"10"
"CAPELA DE SANTANA";"2011-05";"Roubos";"1"
"CAPELA DE SANTANA";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CAPELA DE SANTANA";"2011-06";"Furtos";"4"
"CAPITAO";"2011-01";"Estelionato";"1"
"CAPITAO";"2011-01";"Furtos";"2"
"CAPITAO";"2011-02";"Estelionato";"1"
"CAPITAO";"2011-02";"Furtos";"2"
"CAPITAO";"2011-03";"Furtos";"3"
"CAPITAO";"2011-04";"Furtos";"3"
"CAPIVARI DO SUL";"2011-01";"Delitos relacionados a armas e muniçoes";"1"
"CAPIVARI DO SUL";"2011-01";"Entorpecentes - Posse";"1"
"CAPIVARI DO SUL";"2011-01";"Entorpecentes - Tráfico";"1"
"CAPIVARI DO SUL";"2011-01";"Furtos";"3"
"CAPIVARI DO SUL";"2011-02";"Entorpecentes - Posse";"1"
"CAPIVARI DO SUL";"2011-02";"Furto de veículo";"1"
"CAPIVARI DO SUL";"2011-02";"Furtos";"3"
"CAPIVARI DO SUL";"2011-03";"Delitos relacionados a armas e muniçoes";"1"
"CAPIVARI DO SUL";"2011-03";"Furto de veículo";"1"
"CAPIVARI DO SUL";"2011-03";"Furtos";"6"
"CAPIVARI DO SUL";"2011-04";"Entorpecentes - Posse";"1"
"CAPIVARI DO SUL";"2011-04";"Furtos";"1"
"CAPIVARI DO SUL";"2011-05";"Furtos";"4"
"CAPIVARI DO SUL";"2011-06";"Furtos";"8"
"CAPIVARI DO SUL";"2011-06";"Roubos";"1"
"CARAA";"2011-01";"Furtos";"2"
"CARAA";"2011-02";"Entorpecentes - Posse";"1"
"CARAA";"2011-02";"Furtos";"1"
"CARAA";"2011-03";"Entorpecentes - Posse";"2"
"CARAA";"2011-03";"Furtos";"3"
"CARAA";"2011-04";"Furtos";"1"
"CARAA";"2011-05";"Furto de veículo";"1"
"CARAA";"2011-05";"Furtos";"1"
"CARAA";"2011-06";"Delitos relacionados a armas e muniçoes";"1"
"CARAZINHO";"2011-01";"Delitos relacionados a armas e muniçoes";"7"
"CARAZINHO";"2011-01";"Entorpecentes - Posse";"2"
"CARAZINHO";"2011-01";"Entorpecentes - Tráfico";"2"
"CARAZINHO";"2011-01";"Estelionato";"12"
"CARAZINHO";"2011-01";"Extorsão";"2"
"CARAZINHO";"2011-01";"Furto de veículo";"7"
"CARAZINHO";"2011-01";"Furtos";"123"
"CARAZINHO";"2011-01";"Roubo de veículo";"1"
"CARAZINHO";"2011-01";"Roubos";"9"
"CARAZINHO";"2011-02";"Delitos relacionados a armas e muniçoes";"5"
"CARAZINHO";"2011-02";"Entorpecentes - Posse";"3"
"CARAZINHO";"2011-02";"Entorpecentes - Tráfico";"1"
"CARAZINHO";"2011-02";"Estelionato";"8"
"CARAZINHO";"2011-02";"Furto de veículo";"4"
"CARAZINHO";"2011-02";"Furtos";"90"
"CARAZINHO";"2011-02";"Roubo de veículo";"1"
"CARAZINHO";"2011-02";"Roubos";"8"
"CARAZINHO";"2011-03";"Delitos relacionados a armas e muniçoes";"8"
"CARAZINHO";"2011-03";"Entorpecentes - Posse";"9"
"CARAZINHO";"2011-03";"Entorpecentes - Tráfico";"1"
"CARAZINHO";"2011-03";"Estelionato";"9"
"CARAZINHO";"2011-03";"Furto de veículo";"16"
"CARAZINHO";"2011-03";"Furtos";"116"
"CARAZINHO";"2011-03";"Homicidio";"1"
"CARAZINHO";"2011-03";"Roubo de veículo";"4"
"CARAZINHO";"2011-03";"Roubos";"11"
"CARAZINHO";"2011-04";"Delitos relacionados a armas e muniçoes";"5"
